accuracy:  0.8052657514213502
f1 score:  0.8038030770544837
precision: 0.8104529429178889
ROC AUC:   0.8956527600383557
fpr	tpr
0.00025450824235547377	0.01449229319227572
0.00025450824235547377	0.014502883103267517
0.00025450824235547377	0.014534652836242912
0.00025450824235547377	0.01454524274723471
0.00025450824235547377	0.014582307435706003
0.00025450824235547377	0.014592897346697801
0.00025450824235547377	0.014667026723640389
0.0002598104974045462	0.014667026723640389
0.0002598104974045462	0.014815285477525562
0.0002598104974045462	0.01482587538851736
0.0002598104974045462	0.01510121307430411
0.00026511275245361853	0.01510121307430411
0.00026511275245361853	0.015117097940791807
0.0002704150075026909	0.015117097940791807
0.0002704150075026909	0.015175342451246698
0.00027571726255176324	0.015175342451246698
0.00027571726255176324	0.015254766783685184
0.00028101951760083565	0.015254766783685184
0.00028101951760083565	0.015365960849099063
0.00029162402769898036	0.015365960849099063
0.00029162402769898036	0.015535399424967834
0.00029692628274805276	0.015535399424967834
0.00029692628274805276	0.015593643935422723
0.0003022285377971251	0.015593643935422723
0.0003022285377971251	0.015630708623894016
0.0003022285377971251	0.015641298534885814
0.0003022285377971251	0.01576837746678739
0.0003022285377971251	0.01577896737777919
0.0003022285377971251	0.015863686665713576
0.0003022285377971251	0.015874276576705374
0.0003022285377971251	0.016027830286086446
0.0003022285377971251	0.016038420197078244
0.0003022285377971251	0.016091369752037236
0.00030753079284619747	0.016091369752037236
0.00030753079284619747	0.01610725461852493
0.00030753079284619747	0.01611784452951673
0.00030753079284619747	0.016133729396004427
0.0003128330478952699	0.016133729396004427
0.0003128330478952699	0.01616549912897982
0.0003128330478952699	0.016176089039971617
0.0003128330478952699	0.016202563817451113
0.0003128330478952699	0.01621315372844291
0.0003128330478952699	0.016244923461418308
0.0003128330478952699	0.016255513372410105
0.0003128330478952699	0.016297873016377296
0.0003128330478952699	0.016308462927369094
0.0003128330478952699	0.016525556102700956
0.0003128330478952699	0.016536146013692753
0.0003128330478952699	0.016599685479643543
0.0003128330478952699	0.01661027539063534
0.0003128330478952699	0.016647340079106634
0.00031813530294434224	0.016647340079106634
0.00031813530294434224	0.01690149794290979
0.00031813530294434224	0.016912087853901588
0.00031813530294434224	0.016938562631381084
0.0003234375579934146	0.016938562631381084
0.0003234375579934146	0.016996807141835973
0.00032873981304248694	0.016996807141835973
0.00032873981304248694	0.017049756696794965
0.00033404206809155935	0.017049756696794965
0.00033404206809155935	0.017060346607786762
0.0003393443231406317	0.017060346607786762
0.0003393443231406317	0.01711329616274575
0.0003393443231406317	0.01712388607373755
0.0003393443231406317	0.017150360851217045
0.00034464657818970406	0.017150360851217045
0.00034464657818970406	0.01719272049518424
0.00034464657818970406	0.017203310406176037
0.00034464657818970406	0.01729861960510222
0.00034464657818970406	0.017309209516094017
0.00034464657818970406	0.017415108626011998
0.00034464657818970406	0.017425698537003795
0.00034464657818970406	0.017430993492499696
0.00034994883323877647	0.017430993492499696
0.00034994883323877647	0.017499827913946383
0.0003552510882878488	0.017499827913946383
0.0003552510882878488	0.01769044631179875
0.0003605533433369212	0.01769044631179875
0.0003605533433369212	0.01778575551072493
0.0003605533433369212	0.01779634542171673
0.0003605533433369212	0.017949899131097805
0.0003605533433369212	0.017960489042089602
0.0003605533433369212	0.018108747795974774
0.0003658555983859936	0.018108747795974774
0.0003658555983859936	0.018156402395437865
0.00037115785343506594	0.018156402395437865
0.00037115785343506594	0.018230531772380452
0.00037115785343506594	0.01824112168337225
0.00037115785343506594	0.018272891416347647
0.00037115785343506594	0.018283481327339444
0.00037115785343506594	0.01830995610481894
0.00037115785343506594	0.018320546015810738
0.00037115785343506594	0.01897712049730222
0.0003764601084841383	0.01897712049730222
0.0003764601084841383	0.01926834304957667
0.00038176236353321065	0.01926834304957667
0.00038176236353321065	0.019384832070486448
0.00038706461858228306	0.019384832070486448
0.00038706461858228306	0.01941660180346184
0.0003923668736313554	0.01941660180346184
0.0003923668736313554	0.01958604037933061
0.00039766912868042777	0.01958604037933061
0.00039766912868042777	0.019612515156810107
0.0004029713837295002	0.019612515156810107
0.0004029713837295002	0.019797838599166576
0.0004029713837295002	0.019808428510158373
0.0004029713837295002	0.01982960833214197
0.0004029713837295002	0.019840198243133766
0.0004029713837295002	0.019850788154125564
0.00040827363877857253	0.019850788154125564
0.00040827363877857253	0.01994080239755585
0.00040827363877857253	0.019951392308547648
0.00040827363877857253	0.019956687264043545
0.00040827363877857253	0.019967277175035342
0.00040827363877857253	0.020036111596482033
0.0004135758938276449	0.020036111596482033
0.0004135758938276449	0.020142010706400013
0.0004135758938276449	0.02016319052838361
0.0004135758938276449	0.020290269460285185
0.0004135758938276449	0.020300859371276986
0.0004135758938276449	0.020417348392186764
0.0004135758938276449	0.020427938303178562
0.0004135758938276449	0.020687391122477614
0.0004135758938276449	0.020697981033469412
0.0004135758938276449	0.020735045721940706
0.0004135758938276449	0.020745635632932507
0.0004135758938276449	0.020851534742850487
0.0004135758938276449	0.020862124653842285
0.0004135758938276449	0.020930959075288972
0.0004135758938276449	0.02094154898628077
0.0004135758938276449	0.02117452702810033
0.0004135758938276449	0.021185116939092127
0.0004135758938276449	0.021201001805579826
0.0004135758938276449	0.021211591716571623
0.0004135758938276449	0.021248656405042917
0.0004135758938276449	0.021259246316034715
0.0004135758938276449	0.02129631100450601
0.0004135758938276449	0.021306900915497806
0.0004135758938276449	0.02139691515892809
0.0004188781488767173	0.02139691515892809
0.0004188781488767173	0.02140221011442399
0.0004188781488767173	0.021412800025415787
0.0004188781488767173	0.02150281426884607
0.0004188781488767173	0.021523994090829668
0.0004188781488767173	0.021545173912813263
0.00042418040392578965	0.02155046886830916
0.00042418040392578965	0.02156105877930096
0.00042418040392578965	0.02162989320074765
0.000429482658974862	0.02162989320074765
0.000429482658974862	0.021688137711202538
0.000429482658974862	0.021704022577690236
0.000429482658974862	0.021809921687608216
0.000429482658974862	0.021820511598600014
0.000429482658974862	0.021873461153559003
0.00043478491402393436	0.021873461153559003
0.00043478491402393436	0.021878756109054903
0.00044008716907300676	0.021878756109054903
0.00044008716907300676	0.021921115753022097
0.00044008716907300676	0.021931705664013895
0.00044008716907300676	0.02195288548599749
0.00044008716907300676	0.02196347539698929
0.00044008716907300676	0.022032309818435975
0.0004453894241220791	0.022032309818435975
0.0004453894241220791	0.022042899729427773
0.0004453894241220791	0.02205348964041957
0.0004453894241220791	0.022085259373394967
0.0004506916791711515	0.022085259373394967
0.0004506916791711515	0.022111734150874463
0.0004506916791711515	0.02212232406186626
0.0004506916791711515	0.022254697949263737
0.0004559939342202239	0.022254697949263737
0.0004559939342202239	0.02234471219269402
0.0004559939342202239	0.022355302103685817
0.0004559939342202239	0.022461201213603798
0.0004559939342202239	0.0224717911245956
0.0004559939342202239	0.02257769023451358
0.0004559939342202239	0.022588280145505377
0.0004559939342202239	0.022593575101001274
0.0004559939342202239	0.022604165011993076
0.0004559939342202239	0.022736538899390552
0.0004559939342202239	0.02274712881038235
0.0004559939342202239	0.02285302792030033
0.00046129618926929624	0.02285302792030033
0.00046129618926929624	0.02286891278678803
0.00046129618926929624	0.022879502697779826
0.00046129618926929624	0.022890092608771624
0.00046129618926929624	0.022900682519763422
0.00046129618926929624	0.022985401807697807
0.00046129618926929624	0.022995991718689605
0.00046129618926929624	0.02314425047257478
0.0004665984443183686	0.02314425047257478
0.0004665984443183686	0.023197200027533768
0.000471900699367441	0.023197200027533768
0.000471900699367441	0.023276624359972256
0.000471900699367441	0.023287214270964054
0.000471900699367441	0.023340163825923042
0.000471900699367441	0.02335075373691484
0.000471900699367441	0.023530782223775408
0.000471900699367441	0.023541372134767206
0.000471900699367441	0.023668451066668785
0.00047720295441651335	0.023668451066668785
0.00047720295441651335	0.02380082495406626
0.0004825052094655857	0.02380082495406626
0.0004825052094655857	0.023832594687041655
0.00048780746451465806	0.023832594687041655
0.00048780746451465806	0.024224421393738187
0.00048780746451465806	0.024235011304729985
0.00048780746451465806	0.02430914068167257
0.0004931097195637305	0.02430914068167257
0.0004931097195637305	0.024325025548160267
0.0004931097195637305	0.024335615459152065
0.0004931097195637305	0.024404449880598752
0.0004931097195637305	0.024415039791590553
0.0004931097195637305	0.024520938901508534
0.0004984119746128028	0.02452623385700443
0.0004984119746128028	0.02458447836745932
0.0004984119746128028	0.02459506827845112
0.0004984119746128028	0.024610953144938816
0.0004984119746128028	0.024621543055930614
0.0004984119746128028	0.024626838011426514
0.0004984119746128028	0.024637427922418312
0.0004984119746128028	0.024658607744401907
0.0004984119746128028	0.024669197655393705
0.0004984119746128028	0.0247009673883691
0.0004984119746128028	0.0247115572993609
0.0004984119746128028	0.024722147210352697
0.0004984119746128028	0.024732737121344495
0.0004984119746128028	0.02477509676531169
0.0004984119746128028	0.024785686676303487
0.0004984119746128028	0.02480157154279118
0.0005037142296618752	0.02480157154279118
0.0005037142296618752	0.024886290830725567
0.0005037142296618752	0.024896880741717364
0.0005037142296618752	0.024912765608205063
0.0005037142296618752	0.02492335551919686
0.0005037142296618752	0.024933945430188658
0.0005037142296618752	0.024944535341180456
0.0005037142296618752	0.024971010118659952
0.0005037142296618752	0.02499218994064355
0.0005037142296618752	0.02503454958461074
0.0005037142296618752	0.02504513949560254
0.0005037142296618752	0.02510338400605743
0.0005037142296618752	0.025113973917049226
0.0005037142296618752	0.02519869320498361
0.0005090164847109475	0.02519869320498361
0.0005090164847109475	0.0252622326709344
0.0005143187397600199	0.0252622326709344
0.0005143187397600199	0.0252728225819262
0.0005143187397600199	0.025283412492917996
0.0005143187397600199	0.025315182225893393
0.0005143187397600199	0.02532577213688519
0.0005143187397600199	0.025468735935274465
0.0005196209948090924	0.025468735935274465
0.0005196209948090924	0.025622289644655537
0.0005196209948090924	0.025632879555647334
0.0005196209948090924	0.025680534155110426
0.0005196209948090924	0.025691124066102224
0.0005196209948090924	0.02576525344304481
0.0005196209948090924	0.02577584335403661
0.0005196209948090924	0.025908217241434085
0.0005196209948090924	0.025918807152425883
0.0005196209948090924	0.02615708014974134
0.0005196209948090924	0.02616767006073314
0.0005196209948090924	0.02617296501622904
0.0005196209948090924	0.026183554927220836
0.0005196209948090924	0.026188849882716737
0.0005249232498581647	0.026188849882716737
0.0005249232498581647	0.02620473474920443
0.0005249232498581647	0.026215324660196233
0.0005249232498581647	0.02627886412614702
0.0005249232498581647	0.026289454037138817
0.0005249232498581647	0.026300043948130614
0.0005302255049072371	0.026300043948130614
0.0005302255049072371	0.026337108636601908
0.0005355277599563094	0.026337108636601908
0.0005355277599563094	0.026480072434991182
0.0005355277599563094	0.026490662345982983
0.0005355277599563094	0.02661774127788456
0.0005355277599563094	0.026628331188876357
0.0005355277599563094	0.026633626144372258
0.0005355277599563094	0.026644216055364055
0.0005355277599563094	0.026654805966355853
0.0005408300150053818	0.026654805966355853
0.0005408300150053818	0.02672364038780254
0.0005461322700544541	0.02672364038780254
0.0005461322700544541	0.02673952525429024
0.0005514345251035265	0.02673952525429024
0.0005514345251035265	0.026744820209786135
0.0005514345251035265	0.026755410120777937
0.0005514345251035265	0.02678188489825743
0.0005567367801525989	0.02678188489825743
0.0005567367801525989	0.0269513234741262
0.0005620390352016713	0.0269513234741262
0.0005620390352016713	0.027046632673052382
0.0005673412902507436	0.027046632673052382
0.0005673412902507436	0.02705722258404418
0.0005673412902507436	0.027067812495035978
0.0005673412902507436	0.02717900656044986
0.000572643545299816	0.02717900656044986
0.000572643545299816	0.02718430151594576
0.000572643545299816	0.027194891426937557
0.000572643545299816	0.027200186382433454
0.000572643545299816	0.027221366204417053
0.000572643545299816	0.027491408934707903
0.000572643545299816	0.0275125887566915
0.000572643545299816	0.0275231786676833
0.0005779458003488884	0.027528473623179197
0.0005779458003488884	0.02762378282210538
0.0005832480553979607	0.02762378282210538
0.0005832480553979607	0.02779851635347005
0.0005885503104470332	0.02779851635347005
0.0005885503104470332	0.027803811308965948
0.0005885503104470332	0.027814401219957745
0.0005885503104470332	0.02789912050789213
0.0005885503104470332	0.02790971041888393
0.0005885503104470332	0.027994429706818313
0.0005938525654961055	0.027994429706818313
0.0005938525654961055	0.02800501961781011
0.0005938525654961055	0.02802619943979371
0.0005938525654961055	0.028036789350785508
0.0005938525654961055	0.028042084306281405
0.0005938525654961055	0.028052674217273203
0.0005938525654961055	0.02813209854971169
0.0005938525654961055	0.028147983416199385
0.0005938525654961055	0.028264472437109167
0.0005938525654961055	0.028275062348100965
0.0005938525654961055	0.02835448668053945
0.0005938525654961055	0.028365076591531247
0.0005938525654961055	0.028380961458018945
0.0005938525654961055	0.028391551369010743
0.0005938525654961055	0.028433911012977937
0.0005991548205451779	0.028433911012977937
0.0005991548205451779	0.028539810122895918
0.0005991548205451779	0.028550400033887716
0.0005991548205451779	0.028592759677854906
0.0005991548205451779	0.028613939499838505
0.0005991548205451779	0.02868806887678109
0.0006044570755942502	0.02868806887678109
0.0006044570755942502	0.028714543654260585
0.0006044570755942502	0.028725133565252383
0.0006044570755942502	0.028793967986699073
0.0006044570755942502	0.028809852853186768
0.0006044570755942502	0.02890516205211295
0.0006044570755942502	0.02891575196310475
0.0006044570755942502	0.028942226740584245
0.0006044570755942502	0.028952816651576042
0.0006044570755942502	0.029042830895006328
0.0006097593306433226	0.029042830895006328
0.0006097593306433226	0.029228154337362793
0.0006097593306433226	0.02923874424835459
0.0006097593306433226	0.029355233269264373
0.0006097593306433226	0.02936582318025617
0.0006097593306433226	0.029439952557198758
0.0006097593306433226	0.029450542468190555
0.0006097593306433226	0.029466427334678254
0.0006150615856923949	0.029466427334678254
0.0006150615856923949	0.02947701724567005
0.0006150615856923949	0.02952996680062904
0.0006150615856923949	0.029540556711620838
0.0006150615856923949	0.029614686088563425
0.0006150615856923949	0.029625275999555223
0.0006150615856923949	0.02963586591054702
0.0006150615856923949	0.029646455821538818
0.0006150615856923949	0.0297470599759609
0.0006203638407414673	0.0297470599759609
0.0006203638407414673	0.029948268284805065
0.0006256660957905398	0.029948268284805065
0.0006256660957905398	0.029958858195796863
0.0006256660957905398	0.030133591727161534
0.0006309683508396121	0.030133591727161534
0.0006309683508396121	0.030445994101419578
0.0006309683508396121	0.030461878967907276
0.0006309683508396121	0.030472468878899074
0.0006309683508396121	0.030525418433858063
0.0006309683508396121	0.03053600834484986
0.0006309683508396121	0.030567778077825257
0.0006362706058886845	0.030573073033321154
0.0006362706058886845	0.030631317543776043
0.0006362706058886845	0.030641907454767844
0.0006362706058886845	0.030678972143239135
0.0006362706058886845	0.030689562054230936
0.0006362706058886845	0.030700151965222734
0.0006362706058886845	0.03071603683171043
0.0006362706058886845	0.030726626742702226
0.0006362706058886845	0.030737216653694027
0.0006362706058886845	0.03076369143117352
0.0006362706058886845	0.030774281342165317
0.0006362706058886845	0.03078487125315712
0.0006415728609377568	0.03078487125315712
0.0006415728609377568	0.030795461164148916
0.0006415728609377568	0.030848410719107905
0.0006415728609377568	0.030859000630099703
0.0006415728609377568	0.031017849294976675
0.0006415728609377568	0.031028439205968473
0.0006415728609377568	0.031070798849935667
0.0006415728609377568	0.031081388760927465
0.0006415728609377568	0.03110256858291106
0.0006468751159868292	0.03110256858291106
0.0006468751159868292	0.031187287870845445
0.0006521773710359015	0.031187287870845445
0.0006521773710359015	0.03126141724778803
0.0006521773710359015	0.03127730211427573
0.0006521773710359015	0.03133554662473062
0.0006574796260849739	0.03133554662473062
0.0006574796260849739	0.03137790626869781
0.0006574796260849739	0.03138849617968961
0.0006574796260849739	0.0314308558236568
0.0006627818811340464	0.0314308558236568
0.0006627818811340464	0.0314520356456404
0.0006627818811340464	0.0314626255566322
0.0006627818811340464	0.03149969024510349
0.0006680841361831187	0.03149969024510349
0.0006680841361831187	0.03150498520059939
0.0006680841361831187	0.031526165022582986
0.0006680841361831187	0.03163206413250096
0.0006733863912321911	0.03163206413250096
0.0006733863912321911	0.03172207837593125
0.0006786886462812634	0.03172207837593125
0.0006786886462812634	0.03184386235233693
0.0006786886462812634	0.031854452263328725
0.0006786886462812634	0.031859747218824626
0.0006786886462812634	0.03187033712981643
0.0006786886462812634	0.03195505641775081
0.0006786886462812634	0.03196564632874261
0.0006786886462812634	0.031970941284238504
0.0006839909013303358	0.031970941284238504
0.0006839909013303358	0.031981531195230305
0.0006839909013303358	0.03205566057217289
0.0006839909013303358	0.032066250483164686
0.0006839909013303358	0.03208743030514828
0.0006839909013303358	0.03209802021614008
0.0006892931563794081	0.03209802021614008
0.0006892931563794081	0.032140379860107274
0.0006945954114284806	0.032140379860107274
0.0006945954114284806	0.03216685463758677
0.0006945954114284806	0.03217744454857857
0.0006945954114284806	0.032352178079943235
0.0006945954114284806	0.032362767990935036
0.0006945954114284806	0.03238924276841453
0.0006945954114284806	0.032399832679406326
0.0006945954114284806	0.03244748727886942
0.0006945954114284806	0.03245807718986122
0.0006945954114284806	0.03246866710085302
0.0006998976664775529	0.032473962056348914
0.0006998976664775529	0.0325586813442833
0.0007051999215266253	0.0325586813442833
0.0007051999215266253	0.032606335943746394
0.0007105021765756976	0.032606335943746394
0.0007105021765756976	0.03268576027618488
0.00071580443162477	0.032696350187176676
0.00071580443162477	0.03270694009816848
0.00071580443162477	0.03271753000916027
0.00071580443162477	0.03274400478663977
0.0007211066866738424	0.03274400478663977
0.0007211066866738424	0.032818134163582355
0.0007211066866738424	0.032828724074574156
0.0007211066866738424	0.032865788763045446
0.0007264089417229147	0.032865788763045446
0.0007264089417229147	0.03288696858502904
0.0007264089417229147	0.03289755849602084
0.0007264089417229147	0.03296109796197163
0.0007264089417229147	0.03297168787296343
0.0007264089417229147	0.032976982828459324
0.0007317111967719872	0.032976982828459324
0.0007317111967719872	0.03308288193837731
0.0007317111967719872	0.03309347184936911
0.0007317111967719872	0.0331199466268486
0.0007317111967719872	0.0331305365378404
0.0007317111967719872	0.033194076003791186
0.0007370134518210595	0.033194076003791186
0.0007370134518210595	0.03325761546974198
0.0007423157068701319	0.03325761546974198
0.0007423157068701319	0.033321154935692765
0.0007476179619192042	0.033321154935692765
0.0007476179619192042	0.033501183422553336
0.0007476179619192042	0.03352236324453693
0.0007476179619192042	0.03353824811102463
0.0007476179619192042	0.03354883802201643
0.0007476179619192042	0.03357001784400002
0.0007476179619192042	0.03358060775499182
0.0007476179619192042	0.033617672443463115
0.0007476179619192042	0.03362826235445491
0.0007476179619192042	0.03375004633086059
0.0007476179619192042	0.03376063624185239
0.0007476179619192042	0.03380299588581958
0.0007476179619192042	0.03381358579681138
0.0007476179619192042	0.033824175707803175
0.0007476179619192042	0.033834765618794976
0.0007476179619192042	0.03384006057429087
0.0007529202169682766	0.03384006057429087
0.0007529202169682766	0.033908894995737564
0.000758222472017349	0.033908894995737564
0.000758222472017349	0.03397772941718425
0.000758222472017349	0.033988319328176045
0.000758222472017349	0.03407303861611043
0.000758222472017349	0.03408892348259813
0.000758222472017349	0.034120693215573525
0.0007635247270664213	0.034120693215573525
0.0007635247270664213	0.03421600241449971
0.0007635247270664213	0.0342265923254915
0.0007635247270664213	0.03437485107937668
0.0007688269821154938	0.03437485107937668
0.0007688269821154938	0.03440662081235207
0.0007688269821154938	0.03441721072334387
0.0007688269821154938	0.03442250567883977
0.0007688269821154938	0.03443309558983157
0.0007688269821154938	0.03448075018929466
0.0007688269821154938	0.034491340100286455
0.0007688269821154938	0.03451251992227005
0.0007741292371645661	0.03451251992227005
0.0007741292371645661	0.03459194425470854
0.0007794314922136385	0.03459194425470854
0.0007794314922136385	0.034623713987683935
0.0007847337472627108	0.034623713987683935
0.0007847337472627108	0.03467666354264293
0.0007900360023117832	0.03467666354264293
0.0007900360023117832	0.034703138320122416
0.0007900360023117832	0.03471372823111422
0.0007900360023117832	0.0348037424745445
0.0007900360023117832	0.0348143323855363
0.0007900360023117832	0.034952001228429674
0.0007953382573608555	0.034957296183925575
0.0007953382573608555	0.03498377096140507
0.0007953382573608555	0.034994360872396865
0.0007953382573608555	0.03501554069438046
0.0007953382573608555	0.03502613060537226
0.0007953382573608555	0.03505790033834766
0.0008006405124099279	0.03505790033834766
0.0008006405124099279	0.035084375115827154
0.0008059427674590004	0.035084375115827154
0.0008059427674590004	0.03540207244558109
0.0008059427674590004	0.035412662356572894
0.0008059427674590004	0.035502676600003176
